user_id,plan,start_date,monthly_revenue,status
7035,Starter,2024-05-12,29,Active
7037,Starter,2024-03-17,29,Active
7042,Starter,2024-04-23,29,Active
7043,Starter,2024-05-22,29,Active
7047,Growth,2024-08-19,99,Active
7048,Growth,2024-06-21,99,Active
7057,Starter,2024-03-31,29,Active
7058,Growth,2024-06-28,99,Cancelled
7059,Starter,2024-01-29,29,Active
7061,Growth,2024-06-09,99,Cancelled
7062,Starter,2024-09-11,29,Cancelled
7063,Starter,2024-06-23,29,Active
7064,Starter,2024-05-23,29,Active
7067,Enterprise,2025-01-06,499,Active
7071,Starter,2024-04-30,29,Active
7075,Growth,2024-03-30,99,Active
7080,Growth,2025-01-14,99,Active
7081,Growth,2024-12-10,99,Active
7083,Starter,2024-08-01,29,Active
7085,Enterprise,2024-08-07,499,Active
7086,Starter,2024-07-27,29,Active
7088,Starter,2024-08-18,29,Active
7093,Starter,2024-02-23,29,Active
7097,Growth,2024-07-05,99,Active
7102,Starter,2024-11-15,29,Active
7103,Growth,2024-12-24,99,Active
7105,Starter,2024-09-24,29,Active
7109,Starter,2024-09-06,29,Active
7112,Starter,2024-07-19,29,Active
7115,Starter,2025-01-26,29,Active
7116,Enterprise,2024-07-10,499,Active
7117,Growth,2024-12-23,99,Active
7119,Starter,2024-12-14,29,Cancelled
7120,Starter,2024-07-01,29,Active
7123,Starter,2024-01-24,29,Active
7129,Enterprise,2024-10-17,499,Active
7130,Starter,2024-03-25,29,Active
7134,Growth,2024-11-10,99,Active
7135,Enterprise,2024-09-26,499,Active
7137,Starter,2024-03-23,29,Active
7138,Growth,2024-04-26,99,Active
7140,Starter,2024-02-12,29,Active
7141,Starter,2024-03-27,29,Active
7142,Starter,2024-09-12,29,Cancelled
7143,Growth,2024-07-10,99,Active
7146,Starter,2024-03-16,29,Active
7147,Enterprise,2024-08-23,499,Active
7154,Enterprise,2024-12-09,499,Active
7158,Growth,2024-12-27,99,Active
7161,Starter,2024-02-06,29,Active
7165,Starter,2024-09-09,29,Active
7170,Enterprise,2024-08-02,499,Active
7173,Growth,2024-09-30,99,Active
7174,Starter,2024-08-30,29,Active
7178,Starter,2024-01-29,29,Active
7179,Starter,2025-01-02,29,Active
7180,Starter,2024-01-28,29,Active
7181,Growth,2024-11-02,99,Active
7182,Growth,2024-09-27,99,Active
7187,Starter,2024-11-17,29,Active
7190,Growth,2024-07-17,99,Active
7192,Growth,2024-12-05,99,Active
7193,Growth,2025-01-12,99,Active
7194,Starter,2024-08-31,29,Active
7196,Starter,2024-09-29,29,Cancelled
7197,Starter,2025-01-03,29,Cancelled
7205,Growth,2024-06-30,99,Active
7208,Starter,2024-08-05,29,Active
7211,Starter,2024-08-21,29,Active
7213,Growth,2024-12-15,99,Active
7214,Starter,2024-04-22,29,Active
7215,Starter,2024-09-07,29,Active
7216,Enterprise,2024-01-23,499,Active
7218,Starter,2024-07-09,29,Active
7221,Starter,2024-06-18,29,Active
7227,Starter,2025-01-05,29,Active
7228,Growth,2024-03-04,99,Active
7229,Enterprise,2024-11-05,499,Active
7235,Starter,2024-05-27,29,Cancelled
7236,Starter,2024-10-23,29,Active
7238,Growth,2024-05-21,99,Active
7239,Starter,2024-04-26,29,Active
7240,Starter,2024-07-19,29,Active
7244,Starter,2024-05-20,29,Active
7245,Starter,2024-03-27,29,Active
7247,Growth,2024-11-28,99,Active
7248,Growth,2024-05-30,99,Active
7250,Starter,2024-09-03,29,Active
7251,Starter,2024-02-01,29,Active
7253,Starter,2024-07-19,29,Active
7259,Starter,2024-07-05,29,Active
7261,Enterprise,2024-05-21,499,Active
7262,Growth,2024-11-29,99,Active
7268,Starter,2024-12-01,29,Active
7271,Growth,2024-07-16,99,Active
7273,Growth,2024-11-22,99,Active
7276,Starter,2024-11-13,29,Active
7277,Enterprise,2024-09-08,499,Active
7280,Starter,2024-02-13,29,Active
7281,Enterprise,2024-07-14,499,Active
7282,Starter,2024-12-27,29,Active
7287,Growth,2024-05-06,99,Active
7288,Starter,2024-03-12,29,Active
7297,Starter,2024-12-01,29,Active
7299,Starter,2024-07-05,29,Active
7301,Starter,2024-04-06,29,Active
7302,Starter,2024-08-05,29,Cancelled
7303,Starter,2024-05-30,29,Active
7307,Enterprise,2024-10-09,499,Active
7308,Growth,2024-12-25,99,Active
7310,Starter,2024-11-14,29,Active
7312,Starter,2024-12-08,29,Active
7314,Growth,2024-07-03,99,Active
7316,Starter,2024-12-20,29,Active
7319,Growth,2024-06-17,99,Active
7320,Starter,2024-12-10,29,Cancelled
7321,Growth,2024-03-27,99,Active
7323,Growth,2024-11-04,99,Active
7327,Starter,2024-06-25,29,Active
7331,Growth,2024-02-03,99,Active
7333,Starter,2024-06-28,29,Active
7334,Growth,2024-03-12,99,Active
7337,Starter,2024-03-20,29,Cancelled
7343,Enterprise,2024-07-13,499,Active
7344,Growth,2024-10-06,99,Cancelled
7346,Starter,2024-08-07,29,Active
7352,Starter,2024-11-20,29,Active
7353,Starter,2024-08-14,29,Active
7354,Enterprise,2024-06-16,499,Active
7355,Starter,2024-05-27,29,Active
7356,Growth,2025-01-04,99,Active
7357,Starter,2024-10-28,29,Active
7364,Starter,2024-12-22,29,Active
7365,Enterprise,2024-04-21,499,Active
7367,Growth,2024-10-07,99,Active
7371,Starter,2024-12-02,29,Active
7373,Starter,2024-09-08,29,Cancelled
7380,Growth,2024-03-26,99,Active
7382,Starter,2024-08-29,29,Active
7383,Starter,2024-08-18,29,Active
7384,Starter,2024-11-14,29,Active
7385,Starter,2024-02-22,29,Active
7388,Growth,2024-03-05,99,Active
7389,Starter,2024-09-11,29,Active
7390,Starter,2024-08-03,29,Active
7391,Starter,2024-03-02,29,Active
7395,Enterprise,2024-06-24,499,Active
7396,Starter,2024-09-23,29,Cancelled
7397,Growth,2024-01-13,99,Active
7398,Starter,2024-02-29,29,Active
7399,Growth,2024-12-30,99,Cancelled
7404,Starter,2024-08-15,29,Active
7405,Starter,2024-08-06,29,Active
7408,Starter,2024-05-07,29,Active
7409,Starter,2024-08-16,29,Cancelled
7412,Starter,2024-09-22,29,Active
7416,Starter,2024-04-06,29,Active
7419,Growth,2024-08-02,99,Active
7423,Starter,2024-11-21,29,Active
7428,Growth,2024-08-15,99,Active
7430,Starter,2024-02-26,29,Active
7433,Starter,2024-03-07,29,Active
7437,Starter,2024-02-03,29,Active
7441,Growth,2024-03-22,99,Active
7443,Growth,2024-02-25,99,Active
7446,Enterprise,2024-09-05,499,Active
7456,Growth,2024-04-29,99,Active
7457,Starter,2025-01-01,29,Active
7458,Starter,2024-03-30,29,Cancelled
7459,Starter,2024-11-12,29,Active
7462,Starter,2024-12-04,29,Active
7463,Starter,2024-11-29,29,Cancelled
7464,Growth,2024-11-27,99,Active
7465,Starter,2025-01-09,29,Cancelled
7468,Growth,2024-11-21,99,Active
7470,Starter,2024-09-01,29,Cancelled
7471,Growth,2024-05-15,99,Active
7472,Growth,2024-04-19,99,Active
7473,Growth,2025-01-14,99,Active
7475,Growth,2024-06-14,99,Cancelled
7478,Starter,2024-04-16,29,Cancelled
7485,Starter,2024-03-20,29,Cancelled
7489,Starter,2024-11-18,29,Active
7494,Growth,2024-01-27,99,Active
7495,Starter,2024-12-07,29,Active
7496,Starter,2024-11-11,29,Active
7497,Growth,2024-05-14,99,Active
7500,Starter,2024-07-24,29,Cancelled
7504,Starter,2024-07-04,29,Active
7506,Starter,2024-12-26,29,Active
7508,Starter,2025-01-07,29,Active
7509,Growth,2024-05-28,99,Active
7510,Growth,2024-03-09,99,Active
7512,Starter,2024-06-20,29,Active
7514,Starter,2024-10-23,29,Active
7515,Growth,2024-06-13,99,Active
7518,Growth,2024-11-14,99,Active
7519,Starter,2024-12-07,29,Active
7522,Starter,2024-08-14,29,Active
7526,Enterprise,2024-04-24,499,Active
7527,Growth,2024-12-02,99,Active
7531,Growth,2024-08-29,99,Active
7536,Starter,2024-01-26,29,Active
7539,Starter,2024-04-26,29,Cancelled
7540,Starter,2024-11-15,29,Active
7541,Starter,2024-01-24,29,Active
7543,Growth,2025-01-23,99,Active
7547,Growth,2024-11-08,99,Active
7548,Growth,2024-03-18,99,Active
7550,Growth,2024-10-16,99,Active
7552,Growth,2024-10-14,99,Active
7554,Growth,2024-10-20,99,Active
7559,Growth,2024-12-25,99,Active
7561,Starter,2025-01-12,29,Active
7566,Starter,2024-06-05,29,Active
7567,Starter,2024-08-01,29,Active
7568,Starter,2024-03-03,29,Active
7570,Starter,2024-09-09,29,Active
7571,Growth,2024-06-28,99,Active
7574,Starter,2024-09-06,29,Active
7576,Starter,2024-11-18,29,Cancelled
7577,Growth,2024-09-18,99,Active
7578,Growth,2024-12-07,99,Active
7581,Starter,2024-02-04,29,Cancelled
7583,Starter,2024-06-03,29,Active
7585,Starter,2024-11-06,29,Active
7586,Growth,2024-03-08,99,Active
7589,Growth,2024-10-24,99,Active
7591,Growth,2024-03-24,99,Cancelled
7594,Growth,2024-04-23,99,Active
7598,Starter,2024-02-16,29,Active
7599,Enterprise,2024-07-06,499,Active
7603,Growth,2024-12-24,99,Active
7604,Growth,2024-06-01,99,Cancelled
7605,Starter,2024-06-29,29,Active
7609,Starter,2025-01-25,29,Active
7610,Starter,2025-01-26,29,Active
7617,Growth,2024-10-15,99,Active
7618,Starter,2024-02-23,29,Active
7621,Starter,2024-05-29,29,Active
7624,Starter,2024-06-22,29,Active
7626,Growth,2024-12-29,99,Active
7633,Growth,2024-05-03,99,Active
7636,Growth,2024-07-14,99,Active
7637,Starter,2024-10-29,29,Active
7638,Growth,2024-12-11,99,Active
7642,Starter,2024-04-19,29,Active
7644,Growth,2024-02-24,99,Cancelled
7648,Starter,2024-06-18,29,Active
7650,Starter,2024-02-24,29,Active
7652,Starter,2024-09-14,29,Active
7657,Starter,2024-06-30,29,Active
7660,Starter,2024-07-25,29,Active
7662,Growth,2024-05-14,99,Active
7673,Enterprise,2024-03-15,499,Active
7674,Growth,2024-07-23,99,Active
7676,Starter,2024-02-13,29,Active
7679,Starter,2024-03-31,29,Active
7680,Growth,2024-11-03,99,Active
7681,Starter,2024-04-14,29,Active
7685,Starter,2024-02-22,29,Active
7687,Growth,2025-01-11,99,Active
7688,Starter,2024-07-30,29,Active
7693,Growth,2024-10-31,99,Active
7694,Enterprise,2024-12-08,499,Cancelled
7698,Starter,2024-05-05,29,Active
7700,Growth,2024-07-25,99,Active
7701,Starter,2024-12-09,29,Active
7702,Starter,2024-12-29,29,Active
7704,Starter,2024-03-01,29,Active
7705,Growth,2024-06-20,99,Cancelled
7711,Starter,2024-06-12,29,Cancelled
7712,Growth,2024-06-02,99,Active
7713,Starter,2024-07-19,29,Active
7717,Starter,2024-12-11,29,Active
7718,Growth,2024-05-18,99,Cancelled
7719,Starter,2024-12-15,29,Active
7724,Starter,2024-03-17,29,Cancelled
7726,Starter,2024-09-27,29,Active
7727,Starter,2024-12-26,29,Active
7729,Starter,2024-08-16,29,Cancelled
7730,Enterprise,2024-05-11,499,Active
7733,Starter,2024-11-29,29,Active
7735,Enterprise,2024-11-09,499,Active
7736,Starter,2024-10-01,29,Active
7737,Enterprise,2024-06-11,499,Active
7743,Starter,2024-03-02,29,Active
7746,Enterprise,2024-02-16,499,Active
7748,Growth,2024-07-29,99,Active
7750,Starter,2024-04-11,29,Active
7752,Starter,2024-06-25,29,Cancelled
7754,Growth,2024-09-29,99,Active
7756,Starter,2024-01-25,29,Active
7759,Starter,2024-10-21,29,Active
7765,Growth,2024-12-07,99,Active
7766,Starter,2025-01-09,29,Active
7769,Growth,2025-01-14,99,Active
7774,Starter,2024-07-24,29,Cancelled
7775,Starter,2024-11-20,29,Active
7777,Enterprise,2024-08-26,499,Cancelled
7780,Growth,2024-10-15,99,Active
7785,Starter,2024-10-23,29,Active
7789,Starter,2024-07-14,29,Active
7793,Growth,2024-04-20,99,Active
7796,Starter,2024-06-12,29,Active
7799,Starter,2024-12-21,29,Active
7803,Starter,2024-07-18,29,Active
7806,Starter,2024-06-14,29,Active
7809,Enterprise,2024-10-19,499,Active
7810,Growth,2024-10-15,99,Active
7813,Growth,2024-12-30,99,Active
7821,Growth,2024-11-03,99,Active
7825,Growth,2024-11-27,99,Active
7826,Starter,2024-09-06,29,Cancelled
7828,Starter,2024-01-26,29,Active
7831,Growth,2024-06-19,99,Active
7832,Growth,2025-01-20,99,Active
7834,Starter,2024-08-29,29,Active
7835,Growth,2024-07-06,99,Active
7842,Starter,2024-05-07,29,Active
7847,Growth,2025-01-02,99,Active
7848,Starter,2024-04-27,29,Active
7849,Growth,2025-01-04,99,Active
7850,Starter,2024-09-05,29,Cancelled
7851,Growth,2024-07-29,99,Active
7854,Growth,2024-03-22,99,Active
7856,Starter,2024-02-21,29,Active
7857,Starter,2024-04-23,29,Active
7858,Enterprise,2024-06-24,499,Active
7862,Enterprise,2024-08-28,499,Active
7863,Growth,2024-08-06,99,Active
7868,Starter,2025-01-01,29,Cancelled
7873,Starter,2024-08-01,29,Active
7875,Enterprise,2024-06-27,499,Active
7876,Starter,2024-03-23,29,Active
7881,Enterprise,2024-08-15,499,Active
7883,Starter,2024-07-20,29,Cancelled
7884,Enterprise,2025-01-05,499,Active
7887,Growth,2024-10-28,99,Active
7888,Starter,2024-09-25,29,Active
7890,Growth,2024-07-22,99,Active
7891,Starter,2024-06-08,29,Active
7892,Growth,2024-03-16,99,Active
7893,Starter,2024-02-04,29,Active
7894,Enterprise,2024-11-15,499,Active
7895,Growth,2024-10-25,99,Active
7897,Growth,2024-07-12,99,Active
7898,Starter,2024-09-15,29,Active
7901,Starter,2024-08-31,29,Active
7902,Enterprise,2024-03-24,499,Active
7903,Growth,2024-11-08,99,Active
7907,Growth,2024-09-01,99,Active
7908,Starter,2024-02-01,29,Active
7909,Enterprise,2024-05-04,499,Active
7910,Starter,2024-11-05,29,Active
7913,Starter,2024-02-18,29,Cancelled
7914,Starter,2024-07-17,29,Active
7918,Growth,2024-11-07,99,Active
7919,Starter,2025-01-17,29,Active
7920,Starter,2024-04-29,29,Active
7921,Growth,2024-09-19,99,Active
7923,Starter,2024-01-26,29,Active
7930,Growth,2024-08-29,99,Active
7933,Enterprise,2024-08-30,499,Active
7935,Enterprise,2024-06-13,499,Active
7937,Growth,2024-07-05,99,Cancelled
7941,Growth,2024-08-14,99,Active
7946,Starter,2024-09-24,29,Active
7947,Enterprise,2024-07-24,499,Active
7948,Growth,2024-09-01,99,Active
7951,Growth,2024-07-06,99,Cancelled
7955,Starter,2024-11-08,29,Active
7956,Starter,2024-03-05,29,Active
7962,Growth,2024-11-07,99,Active
7967,Growth,2024-06-16,99,Active
7968,Starter,2025-01-14,29,Active
7969,Enterprise,2024-04-28,499,Active
7970,Starter,2024-05-17,29,Active
7971,Growth,2025-01-19,99,Active
7972,Growth,2024-11-05,99,Active
7974,Growth,2024-05-01,99,Active
7976,Starter,2024-04-06,29,Active
7978,Growth,2024-05-28,99,Active
7982,Growth,2024-04-04,99,Active
7986,Growth,2024-09-23,99,Active
7987,Starter,2024-10-16,29,Active
7996,Growth,2024-06-07,99,Active
7997,Starter,2024-07-14,29,Active
7999,Starter,2024-03-29,29,Active
8002,Starter,2025-01-13,29,Active
8005,Starter,2024-03-11,29,Active
8010,Starter,2024-03-18,29,Active
8013,Growth,2024-07-11,99,Active
8014,Starter,2024-05-03,29,Active
8015,Growth,2024-09-27,99,Active
8016,Growth,2025-01-12,99,Active
8018,Starter,2024-06-01,29,Active
8019,Starter,2024-03-28,29,Active
8020,Starter,2024-03-02,29,Active
8023,Starter,2024-01-28,29,Active
8024,Starter,2024-11-28,29,Active
8026,Starter,2024-03-27,29,Active
8030,Enterprise,2024-11-10,499,Active
8032,Enterprise,2024-07-12,499,Active
8034,Enterprise,2024-08-25,499,Active
8037,Growth,2024-06-11,99,Active
8046,Enterprise,2024-12-10,499,Active
8050,Growth,2025-01-03,99,Active
8052,Growth,2024-06-08,99,Active
8053,Starter,2024-04-03,29,Active
8054,Growth,2024-02-19,99,Active
8056,Enterprise,2024-12-31,499,Active
8057,Starter,2024-08-24,29,Active
8060,Starter,2024-02-07,29,Active
8061,Growth,2024-05-14,99,Active
8063,Growth,2024-03-23,99,Active
8065,Starter,2024-06-26,29,Cancelled
8070,Starter,2024-09-11,29,Active
8071,Growth,2024-10-10,99,Active
8072,Enterprise,2024-11-17,499,Active
8075,Growth,2024-08-31,99,Active
8083,Starter,2025-01-22,29,Active
8085,Growth,2024-03-20,99,Active
8086,Enterprise,2024-07-21,499,Active
8087,Starter,2024-12-09,29,Active
8088,Starter,2024-12-22,29,Active
8089,Enterprise,2024-05-29,499,Active
8090,Growth,2024-04-16,99,Cancelled
8091,Starter,2024-11-06,29,Active
8094,Growth,2024-06-19,99,Active
8095,Growth,2024-02-23,99,Active
8096,Growth,2024-06-12,99,Active
8100,Starter,2024-05-06,29,Active
8105,Enterprise,2024-11-23,499,Active
8106,Starter,2024-06-02,29,Active
8109,Starter,2024-03-04,29,Active
8114,Growth,2024-02-18,99,Active
8115,Growth,2024-03-27,99,Active
8117,Starter,2024-09-03,29,Active
8119,Enterprise,2024-06-02,499,Active
8123,Starter,2024-09-12,29,Active
8130,Growth,2024-03-06,99,Active
8131,Starter,2024-03-09,29,Active
8132,Growth,2024-03-23,99,Active
8133,Growth,2024-10-10,99,Active
8134,Growth,2024-05-03,99,Active
8139,Enterprise,2024-02-10,499,Active
8141,Starter,2024-10-30,29,Active
8142,Starter,2024-10-17,29,Active
8143,Starter,2025-01-12,29,Active
8145,Starter,2024-09-15,29,Active
8146,Starter,2024-05-07,29,Active
8148,Starter,2024-10-21,29,Active
8149,Growth,2024-11-20,99,Active
8151,Growth,2024-08-04,99,Active
8154,Starter,2024-05-24,29,Active
8155,Growth,2024-07-24,99,Active
8156,Starter,2024-09-04,29,Active
8159,Growth,2024-07-05,99,Active
8162,Enterprise,2024-05-11,499,Cancelled
8169,Starter,2024-03-23,29,Active
8174,Starter,2024-11-08,29,Active
8175,Starter,2024-12-28,29,Active
8177,Starter,2024-12-13,29,Active
8178,Starter,2024-09-16,29,Active
8179,Starter,2024-07-29,29,Active
8182,Starter,2024-05-03,29,Active
8185,Starter,2024-11-02,29,Active
8186,Growth,2024-08-12,99,Active
8191,Starter,2024-05-23,29,Active
8192,Growth,2024-01-31,99,Active
8193,Growth,2024-08-27,99,Cancelled
8194,Starter,2024-12-20,29,Cancelled
8195,Growth,2024-06-05,99,Active
8200,Growth,2024-10-29,99,Active
8203,Starter,2024-04-06,29,Active
8204,Starter,2024-10-31,29,Active
8205,Starter,2024-01-19,29,Active
8206,Starter,2025-01-08,29,Active
8207,Growth,2024-11-04,99,Active
8209,Growth,2024-06-26,99,Active
8212,Growth,2024-06-12,99,Active
8221,Starter,2024-05-20,29,Active
8224,Starter,2024-03-03,29,Active
8226,Growth,2024-06-25,99,Cancelled
8227,Growth,2024-08-09,99,Active
8228,Growth,2024-02-24,99,Active
8229,Starter,2024-12-17,29,Active
8232,Growth,2024-03-17,99,Active
8233,Growth,2024-11-23,99,Active
8234,Starter,2024-05-24,29,Active
8235,Growth,2024-05-24,99,Active
8236,Growth,2024-11-24,99,Active
8242,Starter,2025-01-02,29,Cancelled
8247,Starter,2024-07-31,29,Active
8248,Enterprise,2024-09-02,499,Active
8249,Starter,2024-09-18,29,Cancelled
8250,Growth,2024-08-08,99,Active
8252,Growth,2024-09-02,99,Active
8255,Enterprise,2024-09-02,499,Active
8261,Starter,2024-04-04,29,Active
8262,Growth,2024-02-23,99,Cancelled
8263,Starter,2024-08-30,29,Active
8265,Starter,2024-08-05,29,Active
8270,Starter,2024-11-14,29,Active
8272,Growth,2024-12-02,99,Active
8275,Starter,2024-05-25,29,Active
8280,Growth,2025-01-11,99,Active
8288,Growth,2024-08-04,99,Active
8289,Starter,2024-04-27,29,Cancelled
8291,Starter,2024-12-12,29,Active
8293,Starter,2024-12-17,29,Active
8295,Growth,2024-04-02,99,Active
8298,Growth,2024-02-13,99,Active
8300,Growth,2024-08-12,99,Active
8301,Growth,2024-09-04,99,Cancelled
8303,Starter,2024-05-03,29,Active
8304,Starter,2024-10-13,29,Active
8306,Starter,2024-10-25,29,Cancelled
8310,Starter,2024-12-05,29,Active
8312,Starter,2024-12-06,29,Active
8316,Starter,2024-09-21,29,Active
8317,Growth,2024-12-04,99,Active
8318,Enterprise,2024-04-30,499,Active
8319,Starter,2025-01-07,29,Active
8320,Starter,2024-10-03,29,Active
8323,Growth,2024-04-11,99,Active
8325,Enterprise,2024-07-08,499,Cancelled
8326,Growth,2024-04-05,99,Active
8328,Starter,2024-08-29,29,Cancelled
8331,Starter,2024-08-09,29,Active
8338,Starter,2024-06-26,29,Active
8339,Enterprise,2024-12-10,499,Active
8341,Growth,2024-02-10,99,Active
8344,Starter,2024-08-18,29,Active
8353,Growth,2024-05-27,99,Active
8354,Enterprise,2024-12-16,499,Active
8355,Starter,2024-01-31,29,Cancelled
8357,Starter,2024-09-03,29,Active
8365,Starter,2024-10-18,29,Active
8367,Starter,2024-10-28,29,Active
8368,Starter,2024-09-11,29,Active
8374,Growth,2025-01-04,99,Active
8375,Starter,2024-03-02,29,Active
8376,Growth,2024-06-16,99,Cancelled
8378,Starter,2025-01-11,29,Active
8381,Starter,2024-05-03,29,Active
8382,Growth,2025-01-06,99,Active
8384,Enterprise,2024-10-30,499,Active
8388,Growth,2024-11-20,99,Active
8390,Growth,2024-01-30,99,Active
8391,Starter,2024-02-12,29,Active
8392,Starter,2024-08-15,29,Active
8398,Growth,2024-01-21,99,Active
8402,Starter,2025-01-10,29,Active
8408,Starter,2024-11-25,29,Active
8410,Starter,2024-06-22,29,Cancelled
8413,Growth,2024-05-05,99,Active
8415,Enterprise,2024-01-26,499,Active
8423,Starter,2024-11-08,29,Active
8424,Growth,2024-09-16,99,Active
8426,Growth,2024-10-14,99,Active
8427,Starter,2024-07-04,29,Active
8428,Starter,2024-09-09,29,Active
8432,Starter,2024-04-07,29,Active
8439,Starter,2024-03-06,29,Active
8441,Starter,2024-04-03,29,Active
8442,Enterprise,2025-01-18,499,Active
8444,Growth,2024-10-17,99,Active
8445,Growth,2024-09-24,99,Cancelled
8446,Starter,2024-12-03,29,Active
8449,Growth,2025-01-06,99,Active
8452,Growth,2024-05-26,99,Active
8453,Growth,2024-06-28,99,Active
8456,Starter,2024-06-04,29,Active
8457,Starter,2024-07-20,29,Active
8458,Starter,2024-02-12,29,Active
8459,Starter,2024-12-18,29,Active
8460,Enterprise,2024-10-04,499,Active
8466,Growth,2024-05-06,99,Active
8468,Growth,2024-12-17,99,Active
8476,Starter,2024-07-17,29,Active
8478,Starter,2024-06-30,29,Active
8481,Starter,2024-12-30,29,Active
8484,Starter,2024-02-13,29,Active
8485,Starter,2024-07-02,29,Active
8487,Growth,2024-03-28,99,Active
8490,Starter,2024-03-18,29,Active
8492,Growth,2024-09-10,99,Active
8495,Growth,2024-12-07,99,Active
8498,Growth,2025-01-01,99,Active
8499,Growth,2024-07-21,99,Active
8501,Starter,2024-05-06,29,Active
8502,Growth,2024-10-09,99,Active
8503,Enterprise,2025-01-07,499,Active
8504,Starter,2024-05-22,29,Cancelled
8511,Starter,2024-12-01,29,Active
8512,Growth,2024-01-28,99,Active
8513,Growth,2024-04-15,99,Active
8516,Starter,2024-03-18,29,Active
8517,Growth,2024-10-19,99,Active
8519,Starter,2024-11-18,29,Cancelled
8521,Starter,2024-05-10,29,Active
8522,Growth,2024-04-07,99,Active
8523,Enterprise,2024-10-24,499,Active
8528,Starter,2024-10-26,29,Active
8529,Enterprise,2024-04-09,499,Active
8531,Growth,2024-08-16,99,Cancelled
8532,Enterprise,2024-06-09,499,Cancelled
8536,Starter,2024-08-31,29,Active
8539,Starter,2024-09-21,29,Active
8540,Growth,2024-05-26,99,Active
8541,Starter,2024-06-15,29,Active
8543,Starter,2024-03-20,29,Active
8544,Starter,2024-08-29,29,Active
8548,Starter,2024-06-07,29,Active
8554,Growth,2024-11-21,99,Active
8556,Starter,2024-04-14,29,Active
8560,Starter,2024-10-19,29,Active
8562,Growth,2024-09-14,99,Active
8567,Enterprise,2024-08-01,499,Active
8569,Enterprise,2024-08-18,499,Cancelled
8570,Growth,2024-02-26,99,Active
8571,Enterprise,2024-01-20,499,Active
8573,Growth,2024-02-09,99,Active
8577,Growth,2024-01-25,99,Active
8579,Growth,2024-06-03,99,Active
8580,Enterprise,2024-12-02,499,Active
8581,Enterprise,2024-06-25,499,Active
8583,Growth,2024-07-20,99,Active
8587,Starter,2024-03-05,29,Active
8588,Growth,2024-05-09,99,Active
8594,Starter,2024-10-02,29,Cancelled
8595,Growth,2024-11-14,99,Active
8598,Starter,2024-05-30,29,Active
8600,Starter,2024-04-27,29,Active
8605,Starter,2024-08-27,29,Active
8606,Starter,2024-10-25,29,Active
8607,Starter,2024-03-05,29,Active
8610,Growth,2024-12-11,99,Cancelled
8613,Growth,2024-12-11,99,Active
8615,Enterprise,2024-10-19,499,Active
8616,Growth,2024-09-29,99,Active
8618,Growth,2024-09-20,99,Active
8620,Starter,2024-06-07,29,Active
8621,Growth,2024-02-28,99,Active
8622,Growth,2025-01-01,99,Active
8627,Enterprise,2024-11-30,499,Cancelled
8633,Starter,2024-11-07,29,Active
8634,Growth,2024-12-28,99,Active
8637,Growth,2024-05-23,99,Active
8640,Growth,2024-08-29,99,Active
8641,Starter,2024-07-26,29,Active
8643,Starter,2024-02-20,29,Cancelled
8644,Starter,2024-06-28,29,Cancelled
8645,Starter,2024-06-22,29,Active
8647,Starter,2024-05-10,29,Active
8648,Enterprise,2024-12-26,499,Active
8649,Starter,2024-02-14,29,Active
8651,Starter,2024-08-18,29,Active
8652,Starter,2024-04-02,29,Active
8657,Starter,2024-10-04,29,Active
8663,Starter,2024-08-14,29,Cancelled
8672,Growth,2024-10-13,99,Active
8673,Starter,2024-09-11,29,Active
8674,Growth,2024-08-14,99,Cancelled
8675,Starter,2024-04-14,29,Active
8676,Growth,2024-07-27,99,Active
8678,Starter,2024-08-22,29,Cancelled
8680,Starter,2024-08-16,29,Active
8682,Growth,2024-11-28,99,Active
8685,Starter,2024-02-19,29,Active
8687,Enterprise,2024-05-08,499,Active
8688,Starter,2024-05-12,29,Active
8690,Growth,2024-05-29,99,Active
8691,Starter,2024-07-17,29,Active
8694,Starter,2024-12-16,29,Active
8697,Growth,2024-12-22,99,Active
8700,Growth,2024-09-27,99,Active
8701,Starter,2024-09-30,29,Active
8704,Enterprise,2024-10-23,499,Active
8706,Starter,2024-04-05,29,Cancelled
8708,Starter,2024-04-18,29,Active
8709,Starter,2024-08-16,29,Active
8711,Enterprise,2024-02-13,499,Active
8715,Growth,2024-08-26,99,Active
8716,Starter,2024-10-24,29,Active
8717,Growth,2024-03-22,99,Cancelled
8718,Growth,2024-09-17,99,Active
8722,Growth,2024-07-21,99,Active
8726,Starter,2024-07-20,29,Active
8728,Starter,2024-03-17,29,Active
8729,Starter,2024-08-29,29,Active
8730,Starter,2024-06-21,29,Active
8731,Growth,2024-07-23,99,Active
8736,Growth,2024-03-01,99,Active
8742,Enterprise,2024-04-14,499,Active
8743,Growth,2024-04-25,99,Active
8744,Enterprise,2024-06-20,499,Active
8745,Growth,2024-11-14,99,Active
8746,Starter,2024-05-14,29,Active
8748,Growth,2024-10-25,99,Active
8749,Starter,2024-07-17,29,Active
8757,Starter,2024-02-15,29,Active
8758,Starter,2024-08-30,29,Active
8762,Growth,2024-12-01,99,Active
8765,Growth,2024-10-28,99,Active
8766,Starter,2024-11-16,29,Active
8769,Starter,2024-11-09,29,Active
8772,Growth,2024-12-30,99,Active
8773,Starter,2024-05-23,29,Cancelled
8774,Growth,2024-08-14,99,Active
8775,Growth,2025-01-05,99,Active
8776,Growth,2024-01-31,99,Active
